0,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0000000.png,2,4,4.0,0.75
14666,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014666.png,1,2,1.9332337379455569,0.5786667466163635
14667,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014667.png,1,0,0.0,0.4055710136890411
14668,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014668.png,1,0,2.9269802570343018,0.7266055345535278
14669,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014669.png,1,3,1.0000543594360352,0.5814011096954346
14670,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014670.png,1,0,0.9923157691955566,0.5300424098968506
14671,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014671.png,1,0,2.897062063217163,0.7594005465507507
14672,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014672.png,1,4,2.1270337104797363,0.6346889138221741
14673,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014673.png,1,6,2.5061607360839844,0.8153461217880249
14674,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014674.png,1,5,2.5660059452056885,0.7428872585296631
14675,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014675.png,1,0,0.0,0.4206389784812927
14676,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014676.png,1,1,0.0126488208770751,0.5215065479278564
14677,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014677.png,1,3,1.0031170845031738,0.5912339687347412
14678,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014678.png,1,3,3.0819361209869385,0.6696164608001709
14679,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014679.png,1,1,4.975518226623535,0.8701638579368591
14680,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014680.png,1,4,4.935342311859131,0.5678949952125549
14681,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014681.png,1,1,0.976344108581543,0.5473941564559937
14682,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014682.png,1,0,0.9591445922851562,0.5202053189277649
14683,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014683.png,1,1,0.982275366783142,0.5176308751106262
14684,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014684.png,1,5,6.936668395996094,0.6687317490577698
14685,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014685.png,1,0,0.9529632329940796,0.5640837550163269
14686,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014686.png,1,0,2.985011577606201,0.7845659852027893
14687,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014687.png,1,6,1.5127981901168823,0.9412423372268676
14688,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014688.png,1,4,2.238873243331909,0.6871001124382019
14689,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014689.png,1,0,0.958303928375244,0.5511665344238281
14690,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014690.png,1,7,6.999999523162842,0.5007431507110596
14691,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014691.png,1,0,0.9437416195869446,0.5376260280609131
14692,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014692.png,1,4,5.088253498077393,0.6489560008049011
14693,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014693.png,1,0,0.9465150237083436,0.5358054637908936
14694,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014694.png,1,5,5.982298374176025,0.5422674417495728
14695,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014695.png,1,4,5.958932876586914,0.6253381371498108
14696,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014696.png,1,1,0.9781789779663086,0.5323737263679504
14697,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014697.png,1,0,0.0015778539236634,0.4579999148845672
14698,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014698.png,1,0,0.0773494988679885,0.5556488037109375
14699,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014699.png,1,4,5.941809177398682,0.6378180980682373
14700,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014700.png,1,5,3.431994199752808,0.664722204208374
14701,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014701.png,1,2,2.1583940982818604,0.6741440296173096
14702,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014702.png,1,0,1.912493705749512,0.6623290181159973
14703,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014703.png,1,7,7.0,0.4990311861038208
14704,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014704.png,1,7,7.000000953674316,0.4931080341339111
14705,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014705.png,1,4,5.722870349884033,0.6600809693336487
14706,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014706.png,1,7,3.04666519165039,0.8677128553390503
14707,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014707.png,1,5,4.999999046325684,0.4400667250156402
14708,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014708.png,1,0,0.0537621639668941,0.5260024666786194
14709,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014709.png,1,4,3.9965953826904297,0.5148082971572876
14710,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014710.png,1,0,0.9518284201622008,0.5303967595100403
14711,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014711.png,1,4,4.947878837585449,0.5522661209106445
14712,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014712.png,1,1,0.9640479683876038,0.561013400554657
14713,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014713.png,1,0,0.9492007493972778,0.545952320098877
14714,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014714.png,1,3,2.017887115478516,0.5379030704498291
14715,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014715.png,1,4,4.925950527191162,0.5554074645042419
14716,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014716.png,1,0,0.0524076260626316,0.5169100761413574
14717,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014717.png,1,5,1.491821050643921,0.8531448841094971
14718,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014718.png,1,0,0.0,0.4465135931968689
14719,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014719.png,1,5,1.0335708856582642,0.7559123039245605
14720,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014720.png,1,0,0.9474220871925354,0.5632625818252563
14721,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014721.png,1,4,5.080060005187988,0.6441513299942017
14722,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014722.png,1,4,4.941272258758545,0.540948212146759
14723,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014723.png,1,7,6.015449047088623,0.5843518376350403
14724,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014724.png,1,3,0.0548936873674392,0.7106875777244568
14725,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014725.png,1,7,1.0469343662261963,0.9402220249176024
14726,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014726.png,1,0,0.0775285810232162,0.5555282235145569
14727,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014727.png,1,0,0.9604469537734984,0.5319583415985107
14728,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014728.png,1,1,0.956684112548828,0.5739124417304993
14729,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014729.png,1,0,0.9535056352615356,0.5302384495735168
14730,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014730.png,1,2,5.254354000091553,0.7959237098693848
14731,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014731.png,1,3,2.1225292682647705,0.5926251411437988
14732,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014732.png,1,2,1.0279290676116943,0.5651337504386902
14733,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014733.png,1,4,2.0517807006835938,0.6189252734184265
14734,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014734.png,1,2,0.9851951003074646,0.578426718711853
14735,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014735.png,1,6,5.052914142608643,0.5840798616409302
14736,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014736.png,1,4,3.9934895038604736,0.5003180503845215
14737,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014737.png,1,4,3.9750490188598633,0.5259726643562317
14738,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014738.png,1,1,3.0675454139709477,0.7066197991371155
14739,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014739.png,1,1,0.0090560326352715,0.5015652179718018
14740,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014740.png,1,4,4.0029497146606445,0.5004432201385498
14741,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014741.png,1,7,1.0521607398986816,0.951774537563324
14742,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014742.png,1,2,0.0129594001919031,0.5587034821510315
14743,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014743.png,1,0,0.0,0.4160948395729065
14744,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014744.png,1,7,5.018571853637695,0.6195327639579773
14745,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014745.png,1,7,6.860633373260498,0.6337304711341858
14746,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014746.png,1,7,4.143421173095703,0.8101599812507629
14747,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014747.png,1,5,5.141696929931641,0.6207719445228577
14748,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014748.png,1,4,2.8885045051574707,0.6633540987968445
14749,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014749.png,1,2,0.9949068427085876,0.5414859056472778
14750,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014750.png,1,7,6.999999046325684,0.4961670637130737
14751,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014751.png,1,4,3.992234230041504,0.5132728815078735
14752,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014752.png,1,4,1.525340914726257,0.766273021697998
14753,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014753.png,1,1,0.9608699083328248,0.5617361068725586
14754,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014754.png,1,0,0.0771120935678482,0.5672820210456848
14755,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014755.png,1,7,5.261448860168457,0.6713416576385498
14756,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014756.png,1,0,0.9516746997833252,0.5288072228431702
14757,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014757.png,1,3,0.0343044176697731,0.6744063496589661
14758,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014758.png,1,2,2.7501165866851807,0.6479489207267761
14759,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014759.png,1,1,3.938886165618897,0.7586953043937683
14760,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014760.png,1,4,3.0069525241851807,0.5641690492630005
14761,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014761.png,1,5,5.075583457946777,0.552075982093811
14762,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014762.png,1,0,0.0,0.4149394333362579
14763,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014763.png,1,4,0.0451894141733646,0.7539559602737427
14764,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014764.png,1,0,0.0,0.4348282814025879
14765,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014765.png,1,5,5.0,0.4485576748847961
14766,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014766.png,1,0,0.9939456582069396,0.5217543840408325
14767,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014767.png,1,3,1.0120776891708374,0.6054816246032715
14768,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014768.png,1,0,0.0005318249459378,0.4195410013198852
14769,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014769.png,1,2,1.0002351999282837,0.5155874490737915
14770,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014770.png,1,2,2.979055166244507,0.5529346466064453
14771,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014771.png,1,5,5.101728916168213,0.5858079195022583
14772,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014772.png,1,0,0.0584261491894722,0.526851236820221
14773,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014773.png,1,0,0.0,0.4325115382671356
14774,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014774.png,1,4,5.080899715423584,0.6380996704101562
14775,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014775.png,1,0,0.0,0.4435338675975799
14776,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014776.png,1,4,0.1038669496774673,0.7645539045333862
14777,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014777.png,1,3,0.1191965043544769,0.6961880922317505
14778,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014778.png,1,0,0.9586421251296996,0.5430600643157959
14779,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014779.png,1,1,0.9834461808204652,0.5146661996841431
14780,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014780.png,1,7,7.0,0.4988283812999725
14781,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014781.png,1,1,0.9605510830879213,0.5651569962501526
14782,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014782.png,1,6,6.917404651641846,0.618883490562439
14783,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014783.png,1,4,5.855502605438232,0.6777786016464233
14784,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014784.png,1,1,0.013119077309966,0.5237329006195068
14785,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014785.png,1,6,5.033658981323242,0.5463931560516357
14786,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014786.png,1,1,2.9354441165924072,0.6563204526901245
14787,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014787.png,1,4,4.9544358253479,0.52296382188797
14788,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014788.png,1,4,5.902760982513428,0.6666216850280762
14789,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014789.png,1,0,0.9505927562713624,0.5289308428764343
14790,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014790.png,1,4,4.9828972816467285,0.5626362562179565
14791,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014791.png,1,0,0.943489134311676,0.5370484590530396
14792,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014792.png,1,4,4.94261360168457,0.5341714024543762
14793,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014793.png,1,4,2.470024824142456,0.6985280513763428
14794,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014794.png,1,0,0.9487478137016296,0.5432760715484619
14795,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014795.png,1,2,0.0163924396038055,0.5740951895713806
14796,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014796.png,1,2,2.036109685897827,0.5786750316619873
14797,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014797.png,1,1,0.0887232795357704,0.6072405576705933
14798,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014798.png,1,3,3.0132877826690674,0.5318167209625244
14799,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014799.png,1,7,5.123680591583252,0.667722761631012
14800,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014800.png,1,0,0.960870325565338,0.5422000885009766
14801,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014801.png,1,1,0.98506098985672,0.5056929588317871
14802,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014802.png,1,4,1.0165181159973145,0.6788559556007385
14803,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014803.png,1,2,2.964526653289795,0.5810922980308533
14804,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014804.png,1,2,0.9633915424346924,0.6177393198013306
14805,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014805.png,1,4,2.2344141006469727,0.6769717931747437
14806,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014806.png,1,3,6.032296657562256,0.7646500468254089
14807,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014807.png,1,7,7.000000953674316,0.4901361465454101
14808,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014808.png,1,2,1.998636603355408,0.4597122967243194
14809,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014809.png,1,4,3.998764753341675,0.4719685912132263
14810,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014810.png,1,4,4.004031181335449,0.4898546934127807
14811,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014811.png,1,2,0.0379475839436054,0.6261666417121887
14812,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014812.png,1,0,0.9545685648918152,0.5267153978347778
14813,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014813.png,1,6,5.154777050018311,0.6394355297088623
14814,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014814.png,1,2,1.0303996801376345,0.566092312335968
14815,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014815.png,1,4,1.0524581670761108,0.7084665894508362
14816,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014816.png,1,1,0.0122866099700331,0.5197440385818481
14817,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014817.png,1,1,0.9653645753860474,0.5565670728683472
14818,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014818.png,1,1,0.09202142059803,0.6115060448646545
14819,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014819.png,1,0,3.977926015853882,0.8882116079330444
14820,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014820.png,1,4,1.518830418586731,0.7463371157646179
14821,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014821.png,1,0,0.0,0.4173769950866699
14822,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014822.png,1,1,1.990535020828247,0.535243570804596
14823,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014823.png,1,2,0.9827919602394104,0.5927639603614807
14824,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014824.png,1,3,2.139993667602539,0.6105020642280579
14825,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014825.png,1,1,0.0880658030509948,0.6103224754333496
14826,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014826.png,1,0,0.0,0.4327521920204162
14827,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014827.png,1,3,1.5209721326828003,0.7362070083618164
14828,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014828.png,1,0,0.8779038786888123,0.5338980555534363
14829,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014829.png,1,4,4.0,0.4617398977279663
14830,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014830.png,1,3,2.047068357467652,0.5965900421142578
14831,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014831.png,1,1,0.0886415615677833,0.6099995970726013
14832,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014832.png,1,7,7.0,0.5115530490875244
14833,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014833.png,1,2,0.0193617213517427,0.5852541923522949
14834,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014834.png,1,0,0.951842963695526,0.5270717144012451
14835,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014835.png,1,0,0.9649230241775512,0.5502771139144897
14836,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014836.png,1,4,5.809058666229248,0.6716632843017578
14837,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014837.png,1,0,0.9464196562767028,0.5345870852470398
14838,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014838.png,1,4,1.5166672468185425,0.7695671916007996
14839,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014839.png,1,0,0.0,0.4387359023094177
14840,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014840.png,1,6,0.0722053945064544,0.9128150939941406
14841,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014841.png,1,1,0.8859903812408447,0.5962610244750977
14842,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014842.png,1,4,2.993492126464844,0.5808224678039551
14843,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014843.png,1,0,0.947909653186798,0.5337669253349304
14844,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014844.png,1,0,0.9511672258377076,0.5279019474983215
14845,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014845.png,1,0,0.9464318752288818,0.536160945892334
14846,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014846.png,1,7,5.037362098693848,0.6404222249984741
14847,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014847.png,1,1,1.987148642539978,0.5252608060836792
14848,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014848.png,1,3,1.9134206771850584,0.6816299557685852
14849,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014849.png,1,3,2.125401496887207,0.5894642472267151
14850,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014850.png,1,4,2.1173527240753174,0.6636733412742615
14851,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014851.png,1,0,0.9626062512397766,0.5372186303138733
14852,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014852.png,1,0,0.0,0.4355068206787109
14853,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014853.png,1,1,0.9630325436592102,0.5638298392295837
14854,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014854.png,1,6,1.0276964902877808,0.841106116771698
14855,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014855.png,1,1,0.9652369618415833,0.5573703050613403
14856,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014856.png,1,1,0.0107039781287312,0.5114445686340332
14857,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014857.png,1,6,1.0404267311096191,0.8621687889099121
14858,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014858.png,1,4,1.0243158340454102,0.6768122315406799
14859,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014859.png,1,2,4.014279365539551,0.6645627021789551
14860,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014860.png,1,4,5.914846897125244,0.6536315083503723
14861,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014861.png,1,1,0.0798959583044052,0.6040778160095215
14862,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014862.png,1,1,0.0803135931491851,0.6012674570083618
14863,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014863.png,1,3,2.0182666778564453,0.5440399646759033
14864,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014864.png,1,7,5.028701305389404,0.6804817318916321
14865,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014865.png,1,1,0.0117616793140769,0.5171107649803162
14866,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014866.png,1,1,0.0069306618534028,0.4861416220664978
14867,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014867.png,1,2,1.5220742225646973,0.6024714708328247
14868,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014868.png,1,1,0.0110640795901417,0.5134239196777344
14869,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014869.png,1,4,2.0360591411590576,0.6035385727882385
14870,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014870.png,1,4,5.976396083831787,0.6675170063972473
14871,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014871.png,1,4,4.950582981109619,0.612975537776947
14872,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014872.png,1,1,0.9621155858039856,0.5616852641105652
14873,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014873.png,1,0,0.958367645740509,0.5803160667419434
14874,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014874.png,1,1,0.9583343863487244,0.5696127414703369
14875,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014875.png,1,5,5.128391265869141,0.633423388004303
14876,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014876.png,1,5,5.9558424949646,0.5825027823448181
14877,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014877.png,1,0,0.0,0.4218827486038208
14878,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014878.png,1,4,1.4974769353866575,0.780110776424408
14879,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0014879.png,1,0,0.9437052011489868,0.5408180356025696
